name	link	tuits	retuits	rteados	followers	following	status	location	Walktrap
@FroilanVives	<a href="https://twitter.com/FroilanVives" target="_blank">FroilanVives</a>	17	0	1	78	465	12564		102
@frustatedfreak	<a href="https://twitter.com/frustatedfreak" target="_blank">frustatedfreak</a>	3	0	1	487	181	28387	Azeroth	001
@fvillaronga1	<a href="https://twitter.com/fvillaronga1" target="_blank">fvillaronga1</a>	3	0	1	119	267	10865	La Llagosta - BCN - Catalunya.	001
@fxcase	<a href="https://twitter.com/fxcase" target="_blank">fxcase</a>	6	0	1	163	435	5102		001
@Gabi_Gou	<a href="https://twitter.com/Gabi_Gou" target="_blank">Gabi_Gou</a>	13	0	1	29	67	3004	Catalunya	001
@gabiferrador	<a href="https://twitter.com/gabiferrador" target="_blank">gabiferrador</a>	4	0	1	1662	2577	13462	Lluçanès	042
@GAEnric	<a href="https://twitter.com/GAEnric" target="_blank">GAEnric</a>	4	0	1	364	592	26575		093
@GaizkaThomas	<a href="https://twitter.com/GaizkaThomas" target="_blank">GaizkaThomas</a>	0	2	0					029
@GaizkaZA	<a href="https://twitter.com/GaizkaZA" target="_blank">GaizkaZA</a>	8	0	1	566	2409	26341	Euskal Herria - Basque country	002
@GalaLlobet	<a href="https://twitter.com/GalaLlobet" target="_blank">GalaLlobet</a>	10	0	1	273	225	4265	Barcelona	070
@galceranrosa	<a href="https://twitter.com/galceranrosa" target="_blank">galceranrosa</a>	11	0	1	220	765	8460		001
@garalue	<a href="https://twitter.com/garalue" target="_blank">garalue</a>	1	0	1	35	79	4590		068
@Garchompero	<a href="https://twitter.com/Garchompero" target="_blank">Garchompero</a>	1	0	1	105	287	3520	Vila-seca, Cataluña	079
@GarrellMarc	<a href="https://twitter.com/GarrellMarc" target="_blank">GarrellMarc</a>	13	0	1	533	527	21941	Granolles	001
@GasparCarme	<a href="https://twitter.com/GasparCarme" target="_blank">GasparCarme</a>	1	1	0	90	689	672	Catalunya	206
@GassiotMerce	<a href="https://twitter.com/GassiotMerce" target="_blank">GassiotMerce</a>	4	0	1	235	574	9308		001
@gataambbotes	<a href="https://twitter.com/gataambbotes" target="_blank">gataambbotes</a>	4	0	1	34	37	2988	del guinardó a la selva	005
@gavaldairujo	<a href="https://twitter.com/gavaldairujo" target="_blank">gavaldairujo</a>	4	0	1	41	103	1036	St Feliu de Guíxols, Catalunya	006
@Gay_Luss4c	<a href="https://twitter.com/Gay_Luss4c" target="_blank">Gay_Luss4c</a>	9	0	1	125	284	5222		019
@GayaXsg	<a href="https://twitter.com/GayaXsg" target="_blank">GayaXsg</a>	2	0	1	669	652	14726		010
@gcodqui	<a href="https://twitter.com/gcodqui" target="_blank">gcodqui</a>	32	0	1	530	1292	19325	Barcelona,Catalunya	086
@gearnau	<a href="https://twitter.com/gearnau" target="_blank">gearnau</a>	3	0	1	1531	1550	25381		001
@GeekTransports	<a href="https://twitter.com/GeekTransports" target="_blank">GeekTransports</a>	2	0	1	312	1769	5172	Lisboa, Portugal	071
@GeEncLl	<a href="https://twitter.com/GeEncLl" target="_blank">GeEncLl</a>	10	0	1	121	547	4624	København, Hovedstaden	001
@gegrava	<a href="https://twitter.com/gegrava" target="_blank">gegrava</a>	1	0	1	24	114	176		091
@gema	<a href="https://twitter.com/gema" target="_blank">gema</a>	3	0	1	534	337	2479	Rubí, Cataluña	152
@GemBarbera	<a href="https://twitter.com/GemBarbera" target="_blank">GemBarbera</a>	4	0	1	314	413	564	Vallès	012
@gemmabib	<a href="https://twitter.com/gemmabib" target="_blank">gemmabib</a>	7	0	1	17	120	1043		001
@gemmald_bcn	<a href="https://twitter.com/gemmald_bcn" target="_blank">gemmald_bcn</a>	10	0	1	52	275	1809		071
@gemmamarcegm	<a href="https://twitter.com/gemmamarcegm" target="_blank">gemmamarcegm</a>	24	0	2	186	224	40918		033
@gemmamercader	<a href="https://twitter.com/gemmamercader" target="_blank">gemmamercader</a>	2	0	1	881	1321	3931	El Masnou	013
@GemmaRecoderM	<a href="https://twitter.com/GemmaRecoderM" target="_blank">GemmaRecoderM</a>	2	1	0	15309	293	3835	Barcelona	204
@gempibo	<a href="https://twitter.com/gempibo" target="_blank">gempibo</a>	10	0	1	53	275	2429		010
@gemquim	<a href="https://twitter.com/gemquim" target="_blank">gemquim</a>	20	15	0	4141	4080	91648	Barcelona, Catalunya	066
@Gemsct	<a href="https://twitter.com/Gemsct" target="_blank">Gemsct</a>	1	0	1	341	452	786	Catalonia	081
@Gen_Llibertat	<a href="https://twitter.com/Gen_Llibertat" target="_blank">Gen_Llibertat</a>	0	3	0					043
@GenisPinart	<a href="https://twitter.com/GenisPinart" target="_blank">GenisPinart</a>	3	1	0	5183	2197	75366	El Port de la Selva	001
@gerardgvp	<a href="https://twitter.com/gerardgvp" target="_blank">gerardgvp</a>	1	0	1	141	570	2653	Bràfim, Catalunya	001
@gerardnus	<a href="https://twitter.com/gerardnus" target="_blank">gerardnus</a>	10	0	1	340	1027	36683	Gavà (Barcelona)	082
@gerardpla	<a href="https://twitter.com/gerardpla" target="_blank">gerardpla</a>	3	0	1	417	1058	3842	Països Catalans	025
@gescuer	<a href="https://twitter.com/gescuer" target="_blank">gescuer</a>	2	0	1	83	237	3211	Barcelona	001
@gferrerf	<a href="https://twitter.com/gferrerf" target="_blank">gferrerf</a>	1	0	1	68	207	598	Sant Cugat del Vallès, Espanya	266
@ggiselabella	<a href="https://twitter.com/ggiselabella" target="_blank">ggiselabella</a>	3	0	1	132	230	1483	Barcelona - Pallars Jussà	010
@Gina1899	<a href="https://twitter.com/Gina1899" target="_blank">Gina1899</a>	0	5	0					064
@ginacompte	<a href="https://twitter.com/ginacompte" target="_blank">ginacompte</a>	3	0	1	79	300	2687		014
@giorgiobv	<a href="https://twitter.com/giorgiobv" target="_blank">giorgiobv</a>	7	0	1	4440	4368	53683	catalunya	002
@gironamola	<a href="https://twitter.com/gironamola" target="_blank">gironamola</a>	20	0	2	1793	5002	31589	Girona, Catalunya	055
@GladGiving	<a href="https://twitter.com/GladGiving" target="_blank">GladGiving</a>	3	0	1	1458	1431	52286	#ViaLliure free Catalonia	019
@gloriagarciap	<a href="https://twitter.com/gloriagarciap" target="_blank">gloriagarciap</a>	0	2	0					128
@Gloriaplanas	<a href="https://twitter.com/Gloriaplanas" target="_blank">Gloriaplanas</a>	21	0	1	525	717	46636	Cardedeu, Catalunya	082
@GloriaRD	<a href="https://twitter.com/GloriaRD" target="_blank">GloriaRD</a>	9	0	1	166	282	8280		015
@gloriarmen	<a href="https://twitter.com/gloriarmen" target="_blank">gloriarmen</a>	2	0	1	18	58	338		001
@GNoub	<a href="https://twitter.com/GNoub" target="_blank">GNoub</a>	4	0	1	243	777	13342		001
@godacat	<a href="https://twitter.com/godacat" target="_blank">godacat</a>	8	0	1	188	519	1664	Godall	001
@goitals	<a href="https://twitter.com/goitals" target="_blank">goitals</a>	10	0	1	97	410	12816	Catalonia	001
@goldismine2016	<a href="https://twitter.com/goldismine2016" target="_blank">goldismine2016</a>	22	0	1	30	31	3170		081
@golejada	<a href="https://twitter.com/golejada" target="_blank">golejada</a>	8	0	2	290	847	7298		013
@Gonza_Arranz	<a href="https://twitter.com/Gonza_Arranz" target="_blank">Gonza_Arranz</a>	1	0	1	278	496	8594	🇪🇸 Valladolid (Spain)	080
@goonie4ever_	<a href="https://twitter.com/goonie4ever_" target="_blank">goonie4ever_</a>	5	0	1	2088	301	127621	Astoria/Priorat.	103
@gorisatorres	<a href="https://twitter.com/gorisatorres" target="_blank">gorisatorres</a>	0	1	0					199
@gosblau	<a href="https://twitter.com/gosblau" target="_blank">gosblau</a>	31	0	1	10265	9450	57444		022
@Gostinnet	<a href="https://twitter.com/Gostinnet" target="_blank">Gostinnet</a>	4	0	1	42	157	762	Ulldecona	019
@GraciaEnComu	<a href="https://twitter.com/GraciaEnComu" target="_blank">GraciaEnComu</a>	0	1	0					207
@GraciaxINDP	<a href="https://twitter.com/GraciaxINDP" target="_blank">GraciaxINDP</a>	24	0	1	1978	1392	10140		059
@grafic1969	<a href="https://twitter.com/grafic1969" target="_blank">grafic1969</a>	3	0	1	725	1188	9733		044
@gregorioperezag	<a href="https://twitter.com/gregorioperezag" target="_blank">gregorioperezag</a>	15	0	1	55	111	4271	Barcelona, España	050
@GriseldaPostigo	<a href="https://twitter.com/GriseldaPostigo" target="_blank">GriseldaPostigo</a>	8	0	2	103	117	5234		035
@Grismann	<a href="https://twitter.com/Grismann" target="_blank">Grismann</a>	0	1	0					282
@GrupdeTreball	<a href="https://twitter.com/GrupdeTreball" target="_blank">GrupdeTreball</a>	6	0	1	24	71	4161		001
@Guanyarem2017	<a href="https://twitter.com/Guanyarem2017" target="_blank">Guanyarem2017</a>	20	0	1	1374	3097	17998	Barcelona, Catalonia	001
@guasa_bee	<a href="https://twitter.com/guasa_bee" target="_blank">guasa_bee</a>	8	0	1	296	1413	20506	Santoni	157
@guifre2053	<a href="https://twitter.com/guifre2053" target="_blank">guifre2053</a>	67	0	1	964	1407	169567	Sabadell, Vallès, Catalunya	019
@guillemseri	<a href="https://twitter.com/guillemseri" target="_blank">guillemseri</a>	2	0	1	279	181	2306	Tarragona	006
@GuillermoVemp	<a href="https://twitter.com/GuillermoVemp" target="_blank">GuillermoVemp</a>	3	0	1	218	573	6472	Països Catalans	001
@guinardoencomu	<a href="https://twitter.com/guinardoencomu" target="_blank">guinardoencomu</a>	2	0	1	662	467	16977	el Guinardo	220
@h_rabunal	<a href="https://twitter.com/h_rabunal" target="_blank">h_rabunal</a>	0	5	0					033
@HagginZelda	<a href="https://twitter.com/HagginZelda" target="_blank">HagginZelda</a>	1	0	1	0	0	271		026
@hannahbcn1	<a href="https://twitter.com/hannahbcn1" target="_blank">hannahbcn1</a>	29	0	3	2666	2968	118923	Barcelona, Catalunya	019
@HEAVYMAD	<a href="https://twitter.com/HEAVYMAD" target="_blank">HEAVYMAD</a>	1	0	1	817	882	43208	Malagón, Castilla-La Mancha	072
@HeiwaSan123	<a href="https://twitter.com/HeiwaSan123" target="_blank">HeiwaSan123</a>	3	0	1	9	83	55		097
@helenprats	<a href="https://twitter.com/helenprats" target="_blank">helenprats</a>	3	0	1	120	387	1866	Barcelona, Catalunya	001
@helteo73	<a href="https://twitter.com/helteo73" target="_blank">helteo73</a>	49	0	2	1137	4569	30189	Barcelona	024
@HereudeCanPich	<a href="https://twitter.com/HereudeCanPich" target="_blank">HereudeCanPich</a>	18	0	1	3948	3222	47692		048
@Herliyi	<a href="https://twitter.com/Herliyi" target="_blank">Herliyi</a>	6	0	1	170	325	17228	Bastión de Tormentas	092
@HerNenya	<a href="https://twitter.com/HerNenya" target="_blank">HerNenya</a>	11	0	1	426	419	16701	Vigo	122
@hfontcall	<a href="https://twitter.com/hfontcall" target="_blank">hfontcall</a>	23	0	1	102	156	23884		001
@hidalgodeaguero	<a href="https://twitter.com/hidalgodeaguero" target="_blank">hidalgodeaguero</a>	1	0	1	2283	4861	57631	calle de Sevilla	129
@HildegardaVon	<a href="https://twitter.com/HildegardaVon" target="_blank">HildegardaVon</a>	13	0	2	122	229	5903	Barcelona (Catalunya)	050
@HiriBizia	<a href="https://twitter.com/HiriBizia" target="_blank">HiriBizia</a>	4	1	0	2340	805	18385	Donostia	196
@HMProy	<a href="https://twitter.com/HMProy" target="_blank">HMProy</a>	21	0	2	271	348	17515	Catalunya	039
@Honor_Leyenda	<a href="https://twitter.com/Honor_Leyenda" target="_blank">Honor_Leyenda</a>	0	1	0					195
@HubertineAucler	<a href="https://twitter.com/HubertineAucler" target="_blank">HubertineAucler</a>	2	0	1	183	749	6577		071
@huguet_gabriel	<a href="https://twitter.com/huguet_gabriel" target="_blank">huguet_gabriel</a>	100	0	5	135	145	21388	Riells i Viabrea, Catalunya	001
@Iaia_Toneta	<a href="https://twitter.com/Iaia_Toneta" target="_blank">Iaia_Toneta</a>	2	30	1	47488	11292	72946	Igualada - Catalunya	010
@iGenoves	<a href="https://twitter.com/iGenoves" target="_blank">iGenoves</a>	0	9	0					084
@ignasicrespi	<a href="https://twitter.com/ignasicrespi" target="_blank">ignasicrespi</a>	4	0	1	175	448	2032	Catalunya (29è membre UE)	001
@ignasitort	<a href="https://twitter.com/ignasitort" target="_blank">ignasitort</a>	5	0	1	992	1708	17789	Barcelona	059
@iKatasys	<a href="https://twitter.com/iKatasys" target="_blank">iKatasys</a>	0	1	0					194
@IkerBarandiara	<a href="https://twitter.com/IkerBarandiara" target="_blank">IkerBarandiara</a>	2	0	1	217	77	1972	Arrasate-Aretxabaleta	021
@im_dario	<a href="https://twitter.com/im_dario" target="_blank">im_dario</a>	5	2	0	2313	2303	36961	Igualada, Barcelona	122
@imma0142	<a href="https://twitter.com/imma0142" target="_blank">imma0142</a>	9	0	1	1485	1485	62685		001
@indalecip	<a href="https://twitter.com/indalecip" target="_blank">indalecip</a>	0	1	0					193
@Indautxutik	<a href="https://twitter.com/Indautxutik" target="_blank">Indautxutik</a>	9	10	0	3034	2395	19750	Bilbo Euskal Herria	086
@independentcata	<a href="https://twitter.com/independentcata" target="_blank">independentcata</a>	9	0	2	1745	2306	36816	Barcelona, Catalunya	001
@indepesCCOO	<a href="https://twitter.com/indepesCCOO" target="_blank">indepesCCOO</a>	11	2	1	1169	247	5056	Catalunya	004
@INDIAandME	<a href="https://twitter.com/INDIAandME" target="_blank">INDIAandME</a>	4	0	1	171	260	9171	Catalunya	001
@indignindigente	<a href="https://twitter.com/indignindigente" target="_blank">indignindigente</a>	50	0	2	11606	9046	372989	Montseny Barcelona	049
@indyo6	<a href="https://twitter.com/indyo6" target="_blank">indyo6</a>	5	0	1	805	1822	4152	Torredembarra	001
@IndyRefBot	<a href="https://twitter.com/IndyRefBot" target="_blank">IndyRefBot</a>	4	0	1	303	0	27312		027
@info4clyde	<a href="https://twitter.com/info4clyde" target="_blank">info4clyde</a>	1	0	1	2	43	65		071
@Informacio_1O	<a href="https://twitter.com/Informacio_1O" target="_blank">Informacio_1O</a>	2	3	0	75	396	131	Catalunya	026
@Ingrid25700	<a href="https://twitter.com/Ingrid25700" target="_blank">Ingrid25700</a>	1	0	1	57	212	135		096
@institutteatre	<a href="https://twitter.com/institutteatre" target="_blank">institutteatre</a>	0	1	0					192
@inuksuk001	<a href="https://twitter.com/inuksuk001" target="_blank">inuksuk001</a>	14	0	1	789	1581	26646	Catalunya	001
@ioteruelo	<a href="https://twitter.com/ioteruelo" target="_blank">ioteruelo</a>	1	0	1	852	970	5080	Barcelona	001
@IPadulles	<a href="https://twitter.com/IPadulles" target="_blank">IPadulles</a>	1	0	1	92	257	811		008
@ipanella	<a href="https://twitter.com/ipanella" target="_blank">ipanella</a>	2	0	1	383	445	3265		008
@ipua45	<a href="https://twitter.com/ipua45" target="_blank">ipua45</a>	2	0	1	1849	2070	49982	Madrid	072
@IraultzaAmesten	<a href="https://twitter.com/IraultzaAmesten" target="_blank">IraultzaAmesten</a>	8	0	1	333	1165	8210	Orereta, Euskal Herria	071
@irenguallar	<a href="https://twitter.com/irenguallar" target="_blank">irenguallar</a>	0	1	0					191
@ireyero	<a href="https://twitter.com/ireyero" target="_blank">ireyero</a>	1	0	1	1473	2264	12309	Madrid, España	001
@irikeTruita	<a href="https://twitter.com/irikeTruita" target="_blank">irikeTruita</a>	10	0	1	7	190	899		019
@IsabelAranjuez_	<a href="https://twitter.com/IsabelAranjuez_" target="_blank">IsabelAranjuez_</a>	3	0	1	19862	65	893212	Málaga	104
@Ishtar1973	<a href="https://twitter.com/Ishtar1973" target="_blank">Ishtar1973</a>	2	0	1	24	210	2201	Caldes de Montbui	008
@IsidorMari	<a href="https://twitter.com/IsidorMari" target="_blank">IsidorMari</a>	11	0	1	4002	240	31687		019
@IsidreSierra	<a href="https://twitter.com/IsidreSierra" target="_blank">IsidreSierra</a>	3	2	0	2563	2473	19536	sant climent de llobregat	135
@IsmaellRomero	<a href="https://twitter.com/IsmaellRomero" target="_blank">IsmaellRomero</a>	1	0	1	894	381	70961	Sevillano	080
@ISMVALSyR	<a href="https://twitter.com/ISMVALSyR" target="_blank">ISMVALSyR</a>	16	0	1	4650	4045	243604	Valencia	001
@IsraelCalifa	<a href="https://twitter.com/IsraelCalifa" target="_blank">IsraelCalifa</a>	1	0	1	216	632	3266		104
@IsThisAB0t	<a href="https://twitter.com/IsThisAB0t" target="_blank">IsThisAB0t</a>	61	0	3	2460	1272	415431	Scotland, United Kingdom	027
@itargipetik	<a href="https://twitter.com/itargipetik" target="_blank">itargipetik</a>	1	0	1	84	147	3633	Euskal Herria	063
@izoztegi	<a href="https://twitter.com/izoztegi" target="_blank">izoztegi</a>	2	0	2	183	109	429	En Euskal Herria	002
@j_bofarull	<a href="https://twitter.com/j_bofarull" target="_blank">j_bofarull</a>	2	0	2	27	101	196		001
@J_Canalias	<a href="https://twitter.com/J_Canalias" target="_blank">J_Canalias</a>	7	0	1	58	306	8258		009
@J_Coll_Casanova	<a href="https://twitter.com/J_Coll_Casanova" target="_blank">J_Coll_Casanova</a>	6	0	2	21	56	1167	Reus,Catalunya	044
@j_masky11	<a href="https://twitter.com/j_masky11" target="_blank">j_masky11</a>	0	1	0					190
@JacintCasademon	<a href="https://twitter.com/JacintCasademon" target="_blank">JacintCasademon</a>	13	0	1	706	1038	18281	Figueres, Espanya	103
@jadeiajo	<a href="https://twitter.com/jadeiajo" target="_blank">jadeiajo</a>	7	0	1	131	589	5431	Catalunya	062
@jadingoo	<a href="https://twitter.com/jadingoo" target="_blank">jadingoo</a>	10	0	1	38	123	2277	República de Catalunya	072
@jaimercalero	<a href="https://twitter.com/jaimercalero" target="_blank">jaimercalero</a>	12	0	2	123	146	10906		041
@Jamiecrock	<a href="https://twitter.com/Jamiecrock" target="_blank">Jamiecrock</a>	3	0	1	283	315	26034		027
@Jan_Closa	<a href="https://twitter.com/Jan_Closa" target="_blank">Jan_Closa</a>	4	0	3	5	106	96		015
@JanaMatvill	<a href="https://twitter.com/JanaMatvill" target="_blank">JanaMatvill</a>	1	0	1	943	1423	11420		255
@janaut44	<a href="https://twitter.com/janaut44" target="_blank">janaut44</a>	1	0	1	95	172	11125	La Pobla de Segur, Catalunya	019
@JandroJaudi	<a href="https://twitter.com/JandroJaudi" target="_blank">JandroJaudi</a>	12	0	1	287	848	17334	Barcelona, España	062
@japbcn	<a href="https://twitter.com/japbcn" target="_blank">japbcn</a>	31	0	1	518	545	46576		001
@JarcBE	<a href="https://twitter.com/JarcBE" target="_blank">JarcBE</a>	0	1	0					009
@Jarovau65	<a href="https://twitter.com/Jarovau65" target="_blank">Jarovau65</a>	2	0	1	5	23	136		008
@Jartitameteneis	<a href="https://twitter.com/Jartitameteneis" target="_blank">Jartitameteneis</a>	1	0	1	451	783	27441		171
@jascat1973	<a href="https://twitter.com/jascat1973" target="_blank">jascat1973</a>	5	0	1	41	118	4550		001
@JaumeAeRos	<a href="https://twitter.com/JaumeAeRos" target="_blank">JaumeAeRos</a>	5	0	1	150	32	4903		066
@jaumearba	<a href="https://twitter.com/jaumearba" target="_blank">jaumearba</a>	2	0	1	25	97	559		078
@jaumecopons	<a href="https://twitter.com/jaumecopons" target="_blank">jaumecopons</a>	1	0	1	292	78	1048	Barcelona	014
@jaumedavi	<a href="https://twitter.com/jaumedavi" target="_blank">jaumedavi</a>	2	0	1	356	813	13733	Catalunya	083
@jaumedomingo	<a href="https://twitter.com/jaumedomingo" target="_blank">jaumedomingo</a>	3	0	1	1623	1914	13919	El Vendrell	039
@JaumeGirbau	<a href="https://twitter.com/JaumeGirbau" target="_blank">JaumeGirbau</a>	6	0	1	95	231	7181		001
@jaumejfm	<a href="https://twitter.com/jaumejfm" target="_blank">jaumejfm</a>	20	0	2	2860	2890	42764		006
@JaumeLlanso	<a href="https://twitter.com/JaumeLlanso" target="_blank">JaumeLlanso</a>	6	0	1	186	20	1683		009
@Jaumemor	<a href="https://twitter.com/Jaumemor" target="_blank">Jaumemor</a>	1	0	1	379	726	3081	Barcelona	008
@jaumepadros	<a href="https://twitter.com/jaumepadros" target="_blank">jaumepadros</a>	8	0	1	3375	1436	16106	Barcelona-Catalonia-EU	001
@JaumePalafugell	<a href="https://twitter.com/JaumePalafugell" target="_blank">JaumePalafugell</a>	3	0	2	764	744	23608	Palafrugell/Vila de Gràcia	024
@JaumeParis76	<a href="https://twitter.com/JaumeParis76" target="_blank">JaumeParis76</a>	2	0	1	130	649	2382	Sabadell-Catalunya	012
